age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
0.438356164,Private,0.088117853,11th,0.101694915,Divorced,Exec-managerial,Not-in-family,White,Female,0.37755102,United-States,<=50K
0.205479452,State-gov,0.126267241,Some-college,0.152542373,Never-married,Protective-serv,Unmarried,Black,Female,0.397959184,United-States,<=50K
0.109589041,Federal-gov,0.027729794,HS-grad,0.13559322,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0.397959184,United-States,<=50K
0.136986301,Local-gov,0.075222458,Some-college,0.152542373,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.5,United-States,<=50K
0.356164384,Private,0.099375641,HS-grad,0.13559322,Married-civ-spouse,Other-service,Husband,Black,Male,0.397959184,United-States,>50K
0.054794521,Private,0.013428791,Some-college,0.152542373,Never-married,Sales,Own-child,White,Female,0.193877551,United-States,<=50K
0.219178082,Private,0.15033674,Prof-school,0.237288136,Married-civ-spouse,Others,Wife,White,Female,0.397959184,United-States,>50K
0.219178082,Private,0.180451849,11th,0.101694915,Never-married,Adm-clerical,Unmarried,Black,Female,0.37755102,United-States,<=50K
0.726027397,Private,0.150478254,7th-8th,0.050847458,Widowed,Other-service,Not-in-family,White,Female,0.346938776,United-States,<=50K
0.109589041,Private,0.151709691,Some-college,0.152542373,Never-married,Others,Own-child,Black,Male,0.418367347,United-States,<=50K
0,Private,0.122282418,11th,0.101694915,Never-married,Other-service,Own-child,White,Male,0.244897959,United-States,<=50K
0.04109589,Private,0.108157627,Some-college,0.152542373,Never-married,Farming-fishing,Own-child,White,Male,0.397959184,United-States,<=50K
0.02739726,Private,0.24329734,Some-college,0.152542373,Never-married,Other-service,Other-relative,Black,Male,0.346938776,United-States,<=50K
0.739726027,Federal-gov,0.277087712,Some-college,0.152542373,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,>50K
0.123287671,Private,0.17535397,Bachelors,0.203389831,Married-civ-spouse,Sales,Husband,White,Male,0.551020408,United-States,<=50K
0.479452055,Private,0.040672814,Masters,0.220338983,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,<=50K
0.123287671,Private,0.126955757,Bachelors,0.203389831,Never-married,Others,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.287671233,Private,0.109097193,HS-grad,0.13559322,Divorced,Others,Not-in-family,White,Male,0.448979592,United-States,<=50K
0.109589041,Private,0.218775407,Some-college,0.152542373,Never-married,Other-service,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.068493151,Private,0.021612748,Bachelors,0.203389831,Never-married,Prof-specialty,Not-in-family,White,Female,0.081632653,United-States,<=50K
0.424657534,State-gov,0.011064567,Some-college,0.152542373,Married-civ-spouse,Protective-serv,Husband,White,Male,0.397959184,United-States,>50K
0.493150685,Private,0.181345832,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,>50K
0.178082192,Self-emp-not-inc,0.011315617,Assoc-acdm,0.186440678,Divorced,Craft-repair,Not-in-family,White,Male,0.5,United-States,<=50K
0.369863014,Private,0.200960385,Some-college,0.152542373,Married-civ-spouse,Craft-repair,Husband,White,Male,0.602040816,United-States,>50K
0.205479452,Federal-gov,0.045933977,Bachelors,0.203389831,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.56122449,United-States,>50K
0.575342466,Self-emp-not-inc,0.119494335,11th,0.101694915,Married-civ-spouse,Craft-repair,Husband,White,Male,0.193877551,United-States,<=50K
0.438356164,Private,0.10248485,Some-college,0.152542373,Divorced,Handlers-cleaners,Unmarried,Black,Female,0.397959184,United-States,<=50K
0.369863014,Private,0.102690317,9th,0.06779661,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.260273973,Private,0.074229824,Bachelors,0.203389831,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.551020408,Japan,>50K
0.260273973,Private,0.150012893,HS-grad,0.13559322,Never-married,Sales,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.273972603,Private,0.090065021,9th,0.06779661,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.5,United-States,>50K
0.684931507,Self-emp-inc,0.106601661,HS-grad,0.13559322,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.295918367,England,>50K
0.164383562,Private,0.16401318,Bachelors,0.203389831,Never-married,Sales,Unmarried,Black,Male,0.397959184,United-States,<=50K
0.273972603,Private,0.182330301,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.054794521,Private,0.06585673,Some-college,0.152542373,Never-married,Other-service,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.260273973,Private,0.12560866,Some-college,0.152542373,Divorced,Exec-managerial,Unmarried,Black,Female,0.37755102,United-States,<=50K
0.095890411,Private,0.092912295,HS-grad,0.13559322,Never-married,Others,Other-relative,Black,Female,0.295918367,United-States,<=50K
0.191780822,Private,0.089164915,HS-grad,0.13559322,Never-married,Exec-managerial,Own-child,Black,Male,0.397959184,United-States,<=50K
0.506849315,Federal-gov,0.146622017,HS-grad,0.13559322,Widowed,Adm-clerical,Unmarried,White,Female,0.346938776,United-States,<=50K
0.369863014,Private,0.076685215,Bachelors,0.203389831,Married-civ-spouse,Tech-support,Husband,White,Male,0.397959184,United-States,<=50K
0.328767123,Private,0.192068863,HS-grad,0.13559322,Married-civ-spouse,Others,Wife,White,Female,0.397959184,United-States,<=50K
0.123287671,State-gov,0.090378664,Bachelors,0.203389831,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.193877551,India,<=50K
0.698630137,Self-emp-not-inc,0.050436548,Doctorate,0.254237288,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.5,Canada,<=50K
0.191780822,Private,0.015838599,Some-college,0.152542373,Married-civ-spouse,Others,Husband,White,Male,0.397959184,United-States,<=50K
0.424657534,Private,0.111447129,HS-grad,0.13559322,Divorced,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.123287671,Private,0.095843933,Some-college,0.152542373,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.397959184,United-States,<=50K
0.630136986,Private,0.057980293,9th,0.06779661,Married-civ-spouse,Transport-moving,Husband,White,Male,0.397959184,United-States,<=50K
0.02739726,Private,0.147507156,Some-college,0.152542373,Never-married,Others,Own-child,White,Male,0.193877551,United-States,<=50K
0.342465753,Self-emp-inc,0.023978332,HS-grad,0.13559322,Married-civ-spouse,Sales,Husband,White,Male,0.602040816,United-States,<=50K
0.643835616,Federal-gov,0.048957462,Assoc-acdm,0.186440678,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.397959184,United-States,>50K
0.205479452,Private,0.067005165,Bachelors,0.203389831,Never-married,Transport-moving,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.452054795,Private,0.186764837,HS-grad,0.966101695,Married-civ-spouse,Craft-repair,Husband,White,Male,0.469387755,United-States,<=50K
0.205479452,Private,0.255321885,Bachelors,0.203389831,Never-married,Prof-specialty,Not-in-family,Black,Female,0.397959184,United-States,<=50K
0.493150685,Private,0.050828431,Some-college,0.152542373,Married-civ-spouse,Transport-moving,Husband,White,Male,0.448979592,United-States,>50K
0.561643836,Private,0.149303285,Bachelors,0.203389831,Divorced,Sales,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.273972603,Local-gov,0.238498817,Some-college,0.152542373,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,>50K
0.095890411,Private,0.269120788,Some-college,0.152542373,Never-married,Craft-repair,Own-child,White,Male,0.142857143,United-States,<=50K
0.493150685,Private,0.078000336,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.5,United-States,>50K
0.082191781,Private,0.103174727,Some-college,0.152542373,Never-married,Exec-managerial,Own-child,Other,Female,0.397959184,United-States,<=50K
0.178082192,Private,0.133368077,HS-grad,0.13559322,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0.397959184,United-States,<=50K
0.150684932,Others,0.083949336,HS-grad,0.13559322,Never-married,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.02739726,Private,0.007178396,12th,0.118644068,Never-married,Other-service,Own-child,White,Female,0.193877551,United-States,<=50K
0.383561644,Others,0.14749627,HS-grad,0.13559322,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.397959184,United-States,<=50K
0.123287671,Private,0.165782776,Bachelors,0.203389831,Never-married,Adm-clerical,Own-child,White,Male,0.397959184,United-States,<=50K
0.219178082,Private,0.172312116,9th,0.06779661,Never-married,Sales,Unmarried,White,Female,0.397959184,United-States,<=50K
0.506849315,Private,0.015247373,Masters,0.220338983,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.551020408,United-States,>50K
0.082191781,Private,0.097340027,Some-college,0.152542373,Never-married,Exec-managerial,Not-in-family,White,Female,0.5,United-States,<=50K
0.356164384,Self-emp-inc,0.143069218,HS-grad,0.13559322,Married-civ-spouse,Sales,Husband,White,Male,0.551020408,United-States,>50K
0.273972603,Private,0.151834876,9th,0.06779661,Never-married,Priv-house-serv,Not-in-family,White,Female,0.295918367,El-Salvador,<=50K
0.191780822,Private,0.124078548,7th-8th,0.050847458,Married-civ-spouse,Other-service,Husband,White,Male,0.397959184,Mexico,<=50K
0.534246575,Self-emp-inc,0.137266495,12th,0.118644068,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,<=50K
0.109589041,Private,0.114773371,11th,0.101694915,Never-married,Craft-repair,Own-child,White,Male,0.397959184,United-States,<=50K
0,Private,0.003316037,11th,0.101694915,Never-married,Other-service,Own-child,Black,Female,0.244897959,United-States,<=50K
0.273972603,Private,0.06058332,HS-grad,0.13559322,Widowed,Adm-clerical,Unmarried,White,Female,0.683673469,United-States,<=50K
0.589041096,Private,0.011361201,Assoc-voc,0.169491525,Married-civ-spouse,Tech-support,Husband,White,Male,0.397959184,United-States,<=50K
0.575342466,Federal-gov,0.031581948,Bachelors,0.203389831,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.575342466,Federal-gov,0.119512705,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,>50K
0.397260274,Self-emp-not-inc,0.238947169,Prof-school,0.237288136,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.397959184,United-States,>50K
0.095890411,Private,0.136921556,HS-grad,0.13559322,Never-married,Craft-repair,Own-child,White,Male,0.5,United-States,<=50K
0.164383562,Private,0.025217934,HS-grad,0.13559322,Married-civ-spouse,Other-service,Wife,White,Female,0.397959184,United-States,>50K
0.219178082,Self-emp-not-inc,0.035789246,Assoc-voc,0.169491525,Divorced,Other-service,Unmarried,White,Female,1,United-States,<=50K
0.04109589,Private,0.179281643,Some-college,0.152542373,Never-married,Adm-clerical,Own-child,White,Male,0.244897959,Nicaragua,<=50K
0.589041096,Private,0.227931587,HS-grad,0.13559322,Widowed,Other-service,Not-in-family,White,Female,0.43877551,United-States,<=50K
0.369863014,Others,0.139174882,10th,0.084745763,Never-married,Sales,Unmarried,Other,Female,0.346938776,Dominican-Republic,<=50K
0.01369863,Private,0.107752137,HS-grad,0.13559322,Never-married,Transport-moving,Own-child,White,Male,0.244897959,United-States,<=50K
0.479452055,Federal-gov,0.010031793,12th,0.118644068,Never-married,Other-service,Unmarried,Black,Female,0.397959184,United-States,<=50K
0.191780822,Private,0.137827105,HS-grad,0.13559322,Divorced,Craft-repair,Not-in-family,White,Male,0.448979592,United-States,<=50K
0.178082192,Private,0.101186058,Bachelors,0.203389831,Widowed,Others,Unmarried,White,Female,0.551020408,United-States,>50K
0.219178082,Others,0.100849964,HS-grad,0.13559322,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.397959184,United-States,<=50K
0.04109589,Private,0.15226758,Some-college,0.152542373,Never-married,Other-service,Not-in-family,White,Female,0.316326531,United-States,<=50K
0.219178082,Private,0.135002283,Assoc-voc,0.169491525,Separated,Adm-clerical,Own-child,Black,Female,0.5,United-States,<=50K
0.109589041,Private,0.121711603,HS-grad,0.13559322,Never-married,Other-service,Not-in-family,Black,Female,0.346938776,United-States,<=50K
0.630136986,Private,0.067445352,HS-grad,0.13559322,Separated,Craft-repair,Not-in-family,White,Female,0.193877551,United-States,<=50K
0.630136986,Self-emp-not-inc,0.025354004,Some-college,0.152542373,Widowed,Exec-managerial,Not-in-family,White,Male,0.346938776,United-States,<=50K
0.356164384,Private,0.226595375,HS-grad,0.13559322,Separated,Sales,Not-in-family,White,Female,0.295918367,United-States,<=50K
0.561643836,Private,0.189492369,11th,0.101694915,Widowed,Machine-op-inspct,Not-in-family,White,Female,0.397959184,United-States,Others
0.246575342,Private,0.076490635,Assoc-voc,0.169491525,Never-married,Adm-clerical,Own-child,White,Female,0.397959184,United-States,>50K
0.342465753,Private,0.239009081,Some-college,0.152542373,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.551020408,United-States,>50K
0.04109589,Local-gov,0.118430264,Some-college,0.152542373,Never-married,Protective-serv,Own-child,White,Male,0.244897959,United-States,<=50K
0.246575342,Private,0.118724176,HS-grad,0.13559322,Divorced,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.328767123,Private,0.182496307,HS-grad,0.13559322,Divorced,Craft-repair,Unmarried,White,Female,0.5,United-States,<=50K
0.356164384,Others,0.113849453,Bachelors,0.203389831,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.346938776,United-States,<=50K
0.02739726,Private,0.365672967,12th,0.118644068,Never-married,Machine-op-inspct,Own-child,White,Male,0.397959184,United-States,<=50K
0.397260274,Private,0.100789413,HS-grad,0.13559322,Never-married,Adm-clerical,Own-child,White,Female,0.397959184,United-States,<=50K
0.410958904,Private,0.031981315,Bachelors,0.203389831,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.5,United-States,>50K
0.260273973,Self-emp-not-inc,0.114312773,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,>50K
0.383561644,Private,0.114444761,Assoc-acdm,0.186440678,Never-married,Adm-clerical,Not-in-family,Black,Female,0.397959184,United-States,<=50K
0.424657534,Private,0.010484907,10th,0.084745763,Married-civ-spouse,Craft-repair,Husband,White,Male,0.295918367,United-States,<=50K
0.260273973,Others,0.309000991,HS-grad,0.13559322,Divorced,Sales,Unmarried,Black,Female,0.244897959,United-States,<=50K
0.356164384,Private,0.195371972,HS-grad,0.13559322,Never-married,Others,Not-in-family,Black,Female,0.397959184,United-States,<=50K
0.575342466,Private,0.012024544,Bachelors,0.203389831,Married-civ-spouse,Craft-repair,Husband,White,Male,0.030612245,United-States,<=50K
0.219178082,Federal-gov,0.007936308,Assoc-voc,0.169491525,Married-civ-spouse,Tech-support,Husband,White,Male,0.397959184,United-States,>50K
0.082191781,Others,0.101367032,Some-college,0.152542373,Never-married,Armed-Forces,Other-relative,White,Male,0.397959184,United-States,<=50K
0.054794521,Private,0.153205105,Some-college,0.152542373,Never-married,Handlers-cleaners,Own-child,White,Male,0.244897959,United-States,<=50K
0.424657534,Private,0.131899877,5th-6th,0.033898305,Divorced,Others,Unmarried,Other,Female,0.397959184,Dominican-Republic,<=50K
0.191780822,Private,0.047115749,Some-college,0.152542373,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.5,United-States,>50K
0.671232877,Local-gov,0.16749182,Masters,0.220338983,Widowed,Prof-specialty,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.082191781,Local-gov,0.218482855,Bachelors,0.203389831,Never-married,Adm-clerical,Not-in-family,White,Male,0.316326531,United-States,<=50K
0.479452055,Private,0.254718412,Some-college,0.152542373,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.346938776,United-States,>50K
0.246575342,Private,0.1534269,Some-college,0.152542373,Married-civ-spouse,Sales,Husband,White,Male,0.428571429,United-States,>50K
0.301369863,Private,0.119346699,Doctorate,0.254237288,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.551020408,United-States,>50K
0.095890411,Private,0.091561116,Some-college,0.152542373,Never-married,Adm-clerical,Unmarried,White,Female,0.397959184,United-States,<=50K
0.383561644,Private,0.045349555,HS-grad,0.13559322,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.846938776,Japan,>50K
0.109589041,Private,0.247269917,HS-grad,0.13559322,Never-married,Craft-repair,Not-in-family,White,Male,0.5,United-States,<=50K
0.164383562,Federal-gov,0.123847228,Bachelors,0.203389831,Never-married,Prof-specialty,Not-in-family,Black,Male,0.397959184,United-States,<=50K
